"StationCode","Regions","Year","Survey","SampDate","Species","VolumeOfAllTows","Catch","CPUE"
"804","San Joaquin",2018,4,2018-07-25,"Unknown Damaged  ()",1893,0,0
"804","San Joaquin",2018,4,2018-07-25,"Unknown Fish  ()",1893,0,0
"804","San Joaquin",2018,4,2018-07-25,"Unknown Invertebrate  ()",1893,0,0
"804","San Joaquin",2018,4,2018-07-25,"Wakasagi",1893,0,0
"804","San Joaquin",2018,5,2018-08-08,"American Shad",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Bigscale Logperch",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Bluegill",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Catfish",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Catfish  ()",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Centrarchids  ()",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Delta Smelt",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Gobies",2601,1,0.000384467512495194
"804","San Joaquin",2018,5,2018-08-08,"Gobies  ()",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Herring  ()",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Jellyfish",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Largemouth Bass",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Longfin Smelt",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Mississippi Silverside",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Northern Anchovy",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Other",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Pacific Herring",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Rainwater Killifish",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Shrimp",2601,1,0.000384467512495194
"804","San Joaquin",2018,5,2018-08-08,"Shrimp  ()",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Splittail",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Starry Flounder",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Threadfin Shad",2601,1,0.000384467512495194
"804","San Joaquin",2018,5,2018-08-08,"Three Spine Stickleback",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Trid_SB0  ()",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Unknown Damaged  ()",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Unknown Fish  ()",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Unknown Invertebrate  ()",2601,0,0
"804","San Joaquin",2018,5,2018-08-08,"Wakasagi",2601,0,0
"804","San Joaquin",2018,6,2018-08-22,"American Shad",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Bigscale Logperch",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Bluegill",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Catfish",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Catfish  ()",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Centrarchids  ()",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Delta Smelt",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Gobies",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Gobies  ()",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Herring  ()",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Jellyfish",1921,1,0.000520562207183758
"804","San Joaquin",2018,6,2018-08-22,"Largemouth Bass",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Longfin Smelt",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Mississippi Silverside",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Northern Anchovy",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Other",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Pacific Herring",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Rainwater Killifish",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Shrimp",1921,3,0.00156168662155128
"804","San Joaquin",2018,6,2018-08-22,"Shrimp  ()",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Splittail",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Starry Flounder",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Threadfin Shad",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Three Spine Stickleback",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Trid_SB0  ()",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Unknown Damaged  ()",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Unknown Fish  ()",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Unknown Invertebrate  ()",1921,0,0
"804","San Joaquin",2018,6,2018-08-22,"Wakasagi",1921,0,0
"804","San Joaquin",2019,1,2019-06-12,"American Shad",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Bigscale Logperch",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Bluegill",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Catfish",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Catfish  ()",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Centrarchids  ()",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Delta Smelt",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Gobies",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Gobies  ()",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Herring  ()",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Jellyfish",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Largemouth Bass",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Longfin Smelt",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Mississippi Silverside",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Northern Anchovy",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Other",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Pacific Herring",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Rainwater Killifish",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Shrimp",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Shrimp  ()",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Splittail",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Starry Flounder",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Threadfin Shad",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Three Spine Stickleback",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Trid_SB0  ()",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Unknown Damaged  ()",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Unknown Fish  ()",2843,1,0.000351741118536757
"804","San Joaquin",2019,1,2019-06-12,"Unknown Invertebrate  ()",2843,0,0
"804","San Joaquin",2019,1,2019-06-12,"Wakasagi",2843,0,0
"804","San Joaquin",2019,2,2019-06-26,"American Shad",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Bigscale Logperch",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Bluegill",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Catfish",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Catfish  ()",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Centrarchids  ()",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Delta Smelt",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Gobies",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Gobies  ()",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Herring  ()",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Jellyfish",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Largemouth Bass",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Longfin Smelt",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Mississippi Silverside",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Northern Anchovy",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Other",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Pacific Herring",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Rainwater Killifish",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Shrimp",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Shrimp  ()",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Splittail",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Starry Flounder",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Threadfin Shad",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Three Spine Stickleback",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Trid_SB0  ()",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Unknown Damaged  ()",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Unknown Fish  ()",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Unknown Invertebrate  ()",2070,0,0
"804","San Joaquin",2019,2,2019-06-26,"Wakasagi",2070,0,0
"804","San Joaquin",2019,3,2019-07-11,"American Shad",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Bigscale Logperch",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Bluegill",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Catfish",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Catfish  ()",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Centrarchids  ()",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Delta Smelt",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Gobies",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Gobies  ()",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Herring  ()",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Jellyfish",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Largemouth Bass",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Longfin Smelt",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Mississippi Silverside",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Northern Anchovy",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Other",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Pacific Herring",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Rainwater Killifish",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Shrimp",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Shrimp  ()",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Splittail",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Starry Flounder",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Threadfin Shad",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Three Spine Stickleback",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Trid_SB0  ()",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Unknown Damaged  ()",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Unknown Fish  ()",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Unknown Invertebrate  ()",2679,0,0
"804","San Joaquin",2019,3,2019-07-11,"Wakasagi",2679,0,0
"804","San Joaquin",2019,4,2019-07-24,"American Shad",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Bigscale Logperch",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Bluegill",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Catfish",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Catfish  ()",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Centrarchids  ()",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Delta Smelt",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Gobies",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Gobies  ()",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Herring  ()",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Jellyfish",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Largemouth Bass",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Longfin Smelt",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Mississippi Silverside",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Northern Anchovy",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Other",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Pacific Herring",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Rainwater Killifish",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Shrimp",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Shrimp  ()",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Splittail",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Starry Flounder",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Threadfin Shad",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Three Spine Stickleback",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Trid_SB0  ()",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Unknown Damaged  ()",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Unknown Fish  ()",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Unknown Invertebrate  ()",1763,0,0
"804","San Joaquin",2019,4,2019-07-24,"Wakasagi",1763,0,0
"804","San Joaquin",2019,5,2019-08-07,"American Shad",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Bigscale Logperch",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Bluegill",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Catfish",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Catfish  ()",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Centrarchids  ()",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Delta Smelt",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Gobies",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Gobies  ()",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Herring  ()",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Jellyfish",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Largemouth Bass",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Longfin Smelt",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Mississippi Silverside",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Northern Anchovy",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Other",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Pacific Herring",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Rainwater Killifish",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Shrimp",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Shrimp  ()",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Splittail",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Starry Flounder",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Threadfin Shad",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Three Spine Stickleback",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Trid_SB0  ()",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Unknown Damaged  ()",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Unknown Fish  ()",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Unknown Invertebrate  ()",1859,0,0
"804","San Joaquin",2019,5,2019-08-07,"Wakasagi",1859,0,0
"804","San Joaquin",2019,6,2019-08-21,"American Shad",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Bigscale Logperch",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Bluegill",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Catfish",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Catfish  ()",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Centrarchids  ()",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Delta Smelt",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Gobies",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Gobies  ()",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Herring  ()",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Jellyfish",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Largemouth Bass",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Longfin Smelt",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Mississippi Silverside",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Northern Anchovy",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Other",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Pacific Herring",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Rainwater Killifish",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Shrimp",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Shrimp  ()",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Splittail",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Starry Flounder",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Threadfin Shad",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Three Spine Stickleback",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Trid_SB0  ()",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Unknown Damaged  ()",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Unknown Fish  ()",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Unknown Invertebrate  ()",1839,0,0
"804","San Joaquin",2019,6,2019-08-21,"Wakasagi",1839,0,0
"804","San Joaquin",2020,1,2020-06-19,"American Shad",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Bigscale Logperch",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Bluegill",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Catfish",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Catfish  ()",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Centrarchids  ()",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Delta Smelt",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Gobies",2434,4,0.00164338537387017
"804","San Joaquin",2020,1,2020-06-19,"Gobies  ()",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Herring  ()",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Jellyfish",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Largemouth Bass",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Longfin Smelt",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Mississippi Silverside",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Northern Anchovy",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Other",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Pacific Herring",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Rainwater Killifish",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Shrimp",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Shrimp  ()",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Splittail",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Starry Flounder",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Threadfin Shad",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Three Spine Stickleback",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Trid_SB0  ()",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Unknown Damaged  ()",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Unknown Fish  ()",2434,1,0.000410846343467543
"804","San Joaquin",2020,1,2020-06-19,"Unknown Invertebrate  ()",2434,0,0
"804","San Joaquin",2020,1,2020-06-19,"Wakasagi",2434,0,0
"804","San Joaquin",2020,2,2020-07-01,"American Shad",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Bigscale Logperch",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Bluegill",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Catfish",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Catfish  ()",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Centrarchids  ()",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Delta Smelt",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Gobies",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Gobies  ()",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Herring  ()",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Jellyfish",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Largemouth Bass",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Longfin Smelt",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Mississippi Silverside",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Northern Anchovy",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Other",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Pacific Herring",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Rainwater Killifish",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Shrimp",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Shrimp  ()",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Splittail",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Starry Flounder",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Threadfin Shad",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Three Spine Stickleback",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Trid_SB0  ()",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Unknown Damaged  ()",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Unknown Fish  ()",2384,1,0.000419463087248322
"804","San Joaquin",2020,2,2020-07-01,"Unknown Invertebrate  ()",2384,0,0
"804","San Joaquin",2020,2,2020-07-01,"Wakasagi",2384,0,0
"804","San Joaquin",2020,3,2020-07-14,"American Shad",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Bigscale Logperch",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Bluegill",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Catfish",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Catfish  ()",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Centrarchids  ()",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Delta Smelt",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Gobies",2645,3,0.00113421550094518
"804","San Joaquin",2020,3,2020-07-14,"Gobies  ()",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Herring  ()",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Jellyfish",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Largemouth Bass",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Longfin Smelt",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Mississippi Silverside",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Northern Anchovy",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Other",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Pacific Herring",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Rainwater Killifish",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Shrimp",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Shrimp  ()",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Splittail",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Starry Flounder",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Threadfin Shad",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Three Spine Stickleback",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Trid_SB0  ()",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Unknown Damaged  ()",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Unknown Fish  ()",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Unknown Invertebrate  ()",2645,0,0
"804","San Joaquin",2020,3,2020-07-14,"Wakasagi",2645,0,0
"804","San Joaquin",2020,4,2020-07-28,"American Shad",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Bigscale Logperch",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Bluegill",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Catfish",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Catfish  ()",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Centrarchids  ()",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Delta Smelt",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Gobies",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Gobies  ()",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Herring  ()",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Jellyfish",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Largemouth Bass",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Longfin Smelt",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Mississippi Silverside",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Northern Anchovy",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Other",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Pacific Herring",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Rainwater Killifish",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Shrimp",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Shrimp  ()",2657,0,0
"804","San Joaquin",2020,4,2020-07-28,"Splittail",2657,0,0
