Station,StationCode,Date,Time,Month,Year,Chla,Pheophytin,TotAlkalinity,DissAmmonia,DissBromide,DissCalcium,DissChloride,DissNitrateNitrite,DOC,TOC,DON,DissOrthophos,TotPhos,DissSilica,TDS,TSS,VSS,TKN,Program,SpecificConductance,pH,Temperature,DO,Turbidity,DissTKN
Holland Cut Nr BI,HOL,8/22/2018 0:00,NA,8,2018,1.42,0.82,NA,NA,0.33,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,550,8.67,22.431,NA,1.68,NA
Holland Cut Nr BI,HOL,9/21/2018 0:00,NA,9,2018,1.61,0.8,NA,NA,0.51,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,744,8.77,21.392,NA,1.69,NA
Holland Cut Nr BI,HOL,10/16/2018 0:00,NA,10,2018,1.33,0.85,NA,NA,0.63,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,824,8.22,17.361,NA,0.92,NA
Holland Cut Nr BI,HOL,10/29/2018 0:00,NA,10,2018,1.19,1.04,NA,NA,0.47,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,784,7.97,17.808,NA,0.84,NA
Holland Cut Nr BI,HOL,12/19/2018 0:00,NA,12,2018,0.93,0.61,NA,NA,0.73,NA,216,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,972,7.47,11.29,NA,1.5,NA
Holland Cut Nr BI,HOL,1/24/2019 0:00,NA,1,2019,0.96,0.78,NA,NA,0.25,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,453.7,7.59,10.61,NA,6.7,NA
Holland Cut Nr BI,HOL,2/20/2019 0:00,NA,2,2019,0.5,0.5,NA,NA,0.1,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,316.7,7.54,10.02,NA,6.78,NA
Holland Cut Nr BI,HOL,3/19/2019 0:00,NA,3,2019,0.94,0.71,NA,NA,0.1,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,326.5,7.48,14.18,NA,5.9,NA
Holland Cut Nr BI,HOL,4/17/2019 0:00,NA,4,2019,0.68,0.59,NA,NA,0.08,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,249.9,7.5,16.846,NA,4.83,NA
Holland Cut Nr BI,HOL,5/15/2019 0:00,NA,5,2019,1.4,1.54,NA,NA,0.08,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,223.7,7.58,19.907,NA,4.63,NA
Holland Cut Nr BI,HOL,6/5/2019 0:00,NA,6,2019,0.5,0.5,NA,NA,0.05,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,160.3,8.08,22.81,NA,4.61,NA
Holland Cut Nr BI,HOL,7/11/2019 0:00,NA,7,2019,2.56,0.74,NA,NA,0.02,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,119.8,8.79,29.993,NA,2.7,NA
Holland Cut Nr BI,HOL,8/7/2019 0:00,NA,8,2019,0.63,0.5,NA,NA,0.13,NA,41.7,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,260,8.53,24.918,NA,1.04,NA
Holland Cut Nr BI,HOL,9/11/2019 0:00,NA,9,2019,1.18,0.59,NA,NA,0.04,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,171.6,8.34,22.96,8.56,2.12,NA
Holland Cut Nr BI,HOL,10/15/2019 0:00,NA,10,2019,0.88,0.5,NA,NA,0.03,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,155.5,7.92,17.821,8.98,1.93,NA
Holland Cut Nr BI,HOL,12/5/2019 0:00,NA,12,2019,1.26,2.13,NA,NA,0.08,NA,33.6,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,248.9,7.49,10.733,9.36,5.69,NA
Holland Cut Nr BI,HOL,2/5/2020 0:00,NA,2,2020,3.59,4.47,NA,NA,0.153,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,WQES,355.9,7.85,9.132,10.63,19.42,NA
Holland Cut Nr BI,HOL,3/4/2020 0:00,NA,3,2020,2.89,2.66,NA,NA,0.09,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,WQES,308.2,7.74,13.108,9.3,12.97,NA
Holland Cut Nr BI,HOL,4/8/2020 0:00,NA,4,2020,0.94,1,NA,NA,0.09,NA,33.5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,298.6,7.78,14.652,9.77,2.66,NA
Holland Cut Nr BI,HOL,5/7/2020 0:00,NA,5,2020,0.5,0.5,NA,NA,0.078,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,WQES,273.9,7.95,20.302,8.52,3.31,NA
Holland Cut Nr BI,HOL,6/4/2020 0:00,NA,6,2020,1.17,1.03,NA,NA,0.07,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,WQES,257,8.31,24.269,7.94,2.95,NA
Holland Cut Nr BI,HOL,7/14/2020 0:00,NA,7,2020,2.29,0.5,NA,NA,0.09,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,WQES,253.1,NA,25.48,8.85,2.07,NA
Holland Cut Nr BI,HOL,8/25/2020 0:00,NA,8,2020,2.2,0.69,NA,NA,0.46,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,WQES,698,7.87,24.15,7.58,1.6,NA
Holland Cut Nr BI,HOL,10/8/2020 0:00,NA,10,2020,0.5,2.73,NA,NA,0.4617,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,WQES,717,8.16,21.33,7.97,0.63,NA
Holland Cut Nr BI,HOL,11/3/2020 0:00,NA,11,2020,1.6,0.74,NA,NA,0.497,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,WQES,691,7.48,16.86,8.5,0.85,NA
Holland Cut Nr BI,HOL,12/10/2020 0:00,NA,12,2020,0.9,1.97,NA,NA,0.64,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,867,7.34,10.56,8.98,2.94,NA
Holland Cut Nr BI,HOL,2/25/2021 0:00,NA,2,2021,5.5,8.73,NA,NA,0.27,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,44.5,NA,NA,WQES,515,7.51,11.46,9.81,25.9,NA
Holland Cut Nr BI,HOL,3/24/2021 0:00,NA,3,2021,2.55,4.67,NA,NA,0.1481,NA,49.8,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,WQES,408.6,7.62,12.48,9.69,24.22,NA
Holland Cut Nr BI,HOL,4/28/2021 0:00,NA,4,2021,0.94,0.62,NA,NA,0.13415,NA,46.31,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,385.8,7.76,17.86,8.97,3,NA
Holland Cut Nr BI,HOL,5/26/2021 0:00,NA,5,2021,1.07,1.04,NA,0.05,0.328,NA,103,0.082,3.3,3.3,0.26,0.075,0.081,NA,NA,4.4,NA,0.316,WQES,579,7.64,20.51,7.98,4.91,NA
Holland Cut Nr BI,HOL,7/6/2021 0:00,NA,7,2021,2.94,0.72,NA,0.05,0.539,NA,144,0.075,3.1,3.1,0.22,0.096,0.103,NA,NA,5.7,NA,0.285,WQES,704,7.5,24.32,6.68,4.56,NA
Holland Cut Nr BI,HOL,8/4/2021 0:00,NA,8,2021,23.1,4.25,NA,0.05,0.434,NA,130,0.066,3.2,3.2,0.29,0.071,0.099,NA,NA,10,NA,0.543,WQES,647,8.08,23.75,7.49,6.79,NA
Holland Cut Nr BI,HOL,9/1/2021 0:00,NA,9,2021,3.32,1.5,NA,0.05,0.313,NA,97.8,0.057,3.3,3.55,0.21,0.086,0.074,NA,NA,6.7,NA,0.318,WQES,530,7.64,23.38,7.05,4.64,NA
Holland Cut Nr BI,HOL,10/7/2021 0:00,NA,10,2021,0.5,2.79,NA,0.05,0.477,NA,145,0.056,2.45,2.4,0.16,0.061,0.059,NA,NA,5.9,NA,0.216,WQES,719,7.48,20.55,7.86,4.7,NA
Holland Cut Nr BI,HOL,11/3/2021 0:00,NA,11,2021,0.8,0.53,NA,0.051,0.335,NA,123,0.35,3.7,3.75,0.26,0.065,0.073,NA,NA,4.6,NA,0.329,WQES,631,7.03,16.94,7.22,3.57,NA
Holland Cut Nr BI,HOL,11/17/2021 0:00,NA,11,2021,0.78,0.61,NA,0.069,0.309,NA,97.3,0.471,4,4.1,0.31,0.077,0.08,NA,NA,4.1,NA,0.404,WQES,NA,NA,NA,NA,NA,NA
OR Nr Franks Tract,OSJ,10/20/2005 0:00,NA,10,2005,NA,NA,NA,NA,0.15,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,274.1,7.91,18.3,NA,NA,NA
OR Nr Franks Tract,OSJ,12/6/2005 0:00,NA,12,2005,NA,NA,NA,NA,0.25,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,430,7.71,10.6,NA,NA,NA
OR Nr Franks Tract,OSJ,5/19/2006 0:00,NA,5,2006,NA,NA,NA,NA,0.02,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,114.6,7.4,20,NA,NA,NA
OR Nr Franks Tract,OSJ,7/12/2006 0:00,NA,7,2006,NA,NA,NA,NA,0.02,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,135.2,7.7,23.4,NA,NA,NA
OR Nr Franks Tract,OSJ,10/23/2006 0:00,NA,10,2006,NA,NA,NA,NA,0.05,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,NA,NA,NA,NA,NA,NA
OR Nr Franks Tract,OSJ,11/28/2006 0:00,NA,11,2006,NA,NA,NA,NA,0.14,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,329,7.65,12.4,8.99,NA,NA
OR Nr Franks Tract,OSJ,1/5/2007 0:00,NA,1,2007,NA,NA,NA,NA,0.3,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,499,7.68,8.3,10.7,NA,NA
OR Nr Franks Tract,OSJ,2/14/2007 0:00,NA,2,2007,NA,NA,NA,NA,0.07,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,242,7.37,11,9.81,NA,NA
OR Nr Franks Tract,OSJ,3/13/2007 0:00,NA,3,2007,NA,NA,NA,NA,0.04,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,190,7.66,14,10.1,NA,NA
OR Nr Franks Tract,OSJ,4/23/2007 0:00,NA,4,2007,NA,NA,NA,NA,0.03,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,189.5,7.96,15.7,9.62,NA,NA
OR Nr Franks Tract,OSJ,5/24/2007 0:00,NA,5,2007,NA,NA,NA,NA,0.08,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,283,7.51,19.8,8.69,NA,NA
OR Nr Franks Tract,OSJ,10/16/2007 0:00,NA,10,2007,NA,NA,NA,NA,0.24,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,385.5,7.65,17.1,9.11,NA,NA
OR Nr Franks Tract,OSJ,11/28/2007 0:00,NA,11,2007,NA,NA,NA,NA,0.2,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,383.6,7.87,12.7,9.82,NA,NA
OR Nr Franks Tract,OSJ,1/9/2008 0:00,NA,1,2008,NA,NA,NA,NA,0.22,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,367,6.61,8,10.8,NA,NA
OR Nr Franks Tract,OSJ,2/28/2008 0:00,NA,2,2008,NA,NA,NA,NA,0.06,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,237.5,7.46,11.3,9.82,NA,NA
OR Nr Franks Tract,OSJ,4/10/2008 0:00,NA,4,2008,NA,NA,NA,NA,0.08,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,297.8,8.17,15,NA,NA,NA
OR Nr Franks Tract,OSJ,6/12/2008 0:00,NA,6,2008,NA,NA,NA,NA,0.06,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,251.2,7.86,20.9,NA,NA,NA
OR Nr Franks Tract,OSJ,8/5/2008 0:00,NA,8,2008,NA,NA,NA,NA,0.15,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,319.5,7.91,23.1,NA,7.96,NA
OR Nr Franks Tract,OSJ,9/16/2008 0:00,NA,9,2008,NA,NA,NA,NA,0.5,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,773,8.06,20.7,NA,NA,NA
OR Nr Franks Tract,OSJ,10/15/2008 0:00,NA,10,2008,NA,NA,NA,NA,0.14,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,297.9,7.86,16.4,NA,NA,NA
OR Nr Franks Tract,OSJ,12/23/2008 0:00,NA,12,2008,NA,NA,NA,NA,0.31,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,513,7.74,8.2,NA,NA,NA
OR Nr Franks Tract,OSJ,1/23/2009 0:00,NA,1,2009,NA,NA,NA,NA,0.33,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,580,7.54,9.4,NA,NA,NA
OR Nr Franks Tract,OSJ,2/23/2009 0:00,NA,2,2009,NA,NA,NA,NA,0.12,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,278.5,7.56,11.1,NA,23.1,NA
OR Nr Franks Tract,OSJ,3/24/2009 0:00,NA,3,2009,NA,NA,NA,NA,0.05,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,218.3,7.79,14.2,NA,NA,NA
OR Nr Franks Tract,OSJ,4/29/2009 0:00,NA,4,2009,NA,NA,NA,NA,0.04,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,194.1,7.91,17.1,NA,NA,NA
OR Nr Franks Tract,OSJ,5/27/2009 0:00,NA,5,2009,NA,NA,NA,NA,0.04,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,176.4,7.53,21.4,NA,8.44,NA
OR Nr Franks Tract,OSJ,6/16/2009 0:00,NA,6,2009,NA,NA,NA,NA,0.06,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,195.9,7.9,20.7,8.29,NA,NA
OR Nr Franks Tract,OSJ,7/7/2009 0:00,NA,7,2009,NA,NA,NA,NA,0.07,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,187.9,7.85,21.4,8.6,NA,NA
OR Nr Franks Tract,OSJ,7/30/2009 0:00,NA,7,2009,NA,NA,NA,NA,0.32,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,495,8.32,22.1,8.88,NA,NA
OR Nr Franks Tract,OSJ,8/17/2009 0:00,NA,8,2009,NA,NA,NA,NA,0.33,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,502,8.33,23.3,8.82,NA,NA
OR Nr Franks Tract,OSJ,9/8/2009 0:00,NA,9,2009,NA,NA,NA,NA,0.2,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,383.8,7.84,22,NA,NA,NA
OR Nr Franks Tract,OSJ,10/8/2009 0:00,NA,10,2009,NA,NA,NA,NA,0.17,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,363.3,7.96,18.4,NA,NA,NA
OR Nr Franks Tract,OSJ,10/30/2009 0:00,NA,10,2009,NA,NA,NA,NA,0.11,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,278,7.82,15.5,NA,NA,NA
OR Nr Franks Tract,OSJ,11/18/2009 0:00,NA,11,2009,NA,NA,NA,NA,0.12,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,277.6,7.59,13.9,NA,NA,NA
OR Nr Franks Tract,OSJ,12/9/2009 0:00,NA,12,2009,NA,NA,NA,NA,0.18,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,359.6,7.7,9.2,NA,3.27,NA
OR Nr Franks Tract,OSJ,12/30/2009 0:00,NA,12,2009,NA,NA,NA,NA,0.37,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,585,7.68,9.2,NA,6.47,NA
OR Nr Franks Tract,OSJ,1/25/2010 0:00,NA,1,2010,NA,NA,NA,NA,0.13,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,WQES,312.6666667,NA,9,NA,68.26666667,NA
OR Nr Franks Tract,OSJ,2/16/2010 0:00,NA,2,2010,NA,NA,NA,NA,0.07,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,WQES,252.5,7.61,15.4,NA,15.4,NA
OR Nr Franks Tract,OSJ,3/10/2010 0:00,NA,3,2010,NA,NA,NA,NA,0.06,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,WQES,247,7.71,12.2,NA,16.5,NA
OR Nr Franks Tract,OSJ,3/16/2010 0:00,NA,3,2010,0.54,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,258.3,7.67,12.6,NA,10.8,NA
OR Nr Franks Tract,OSJ,3/30/2010 0:00,NA,3,2010,2.35,1.01,NA,NA,0.05,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,196.3,7.88,15.5,NA,7.93,NA
OR Nr Franks Tract,OSJ,4/22/2010 0:00,NA,4,2010,2.96,0.95,NA,NA,0.1,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,328.9,7.9,15.9,NA,5.54,NA
OR Nr Franks Tract,OSJ,5/11/2010 0:00,NA,5,2010,22.53,3.18,NA,NA,0.12,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,WQES,366.8,8.77,16.2,NA,8.7,NA
OR Nr Franks Tract,OSJ,6/2/2010 0:00,NA,6,2010,1.4,0.65,NA,NA,0.08,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,179.2,7.49,18.3,NA,5.78,NA
OR Nr Franks Tract,OSJ,6/28/2010 0:00,NA,6,2010,1.98,0.88,NA,NA,0.02,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,142.1,6.905,22.1,NA,6.18,NA
OR Nr Franks Tract,OSJ,7/16/2010 0:00,NA,7,2010,2.27,0.98,NA,NA,0.02,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,141,7.74,22.1,NA,8.54,NA
OR Nr Franks Tract,OSJ,8/4/2010 0:00,NA,8,2010,1.46,0.7,NA,NA,0.08,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,207.7,8.21,21.7,NA,3.93,NA
OR Nr Franks Tract,OSJ,8/25/2010 0:00,NA,8,2010,1.48,0.73,NA,NA,0.16,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,318.1,7.64,21.9,NA,4.97,NA
OR Nr Franks Tract,OSJ,9/14/2010 0:00,NA,9,2010,1.26,0.47,NA,NA,0.33,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,515,7.98,20.3,NA,4.72,NA
OR Nr Franks Tract,OSJ,10/5/2010 0:00,NA,10,2010,1.52,0.92,NA,NA,0.2,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,358.8,7.96,20.7,NA,4.78,NA
OR Nr Franks Tract,OSJ,10/26/2010 0:00,NA,10,2010,1.11,0.47,NA,NA,0.19,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,361.8,7.5,16.9,NA,4.11,NA
OR Nr Franks Tract,OSJ,11/16/2010 0:00,NA,11,2010,0.81,0.52,NA,NA,0.15,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,WQES,306.3,7.66,14.6,NA,2.12,NA
OR Nr Franks Tract,OSJ,12/3/2010 0:00,NA,12,2010,0.82,0.31,NA,NA,0.17,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,328.8,7.59,10,NA,3.23,NA
OR Nr Franks Tract,OSJ,12/30/2010 0:00,NA,12,2010,0.47,0.86,NA,NA,0.03,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,WQES,171,7.52,9.9,NA,11.4,NA
OR Nr Franks Tract,OSJ,1/19/2011 0:00,NA,1,2011,0.43,0.4,NA,NA,0.03,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,192.1,7.51,8.9,NA,8.72,NA
OR Nr Franks Tract,OSJ,2/9/2011 0:00,NA,2,2011,0.95,0.8,NA,NA,0.05,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,WQES,216.6,7.77,10.1,NA,9.61,NA
OR Nr Franks Tract,OSJ,3/1/2011 0:00,NA,3,2011,0.93,0.43,NA,NA,0.05,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,230,7.55,9.8,NA,10.8,NA
OR Nr Franks Tract,OSJ,3/25/2011 0:00,NA,3,2011,0.67,0.78,NA,NA,0.04,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,WQES,191.4,7.71,10.8,NA,12.8,NA
OR Nr Franks Tract,OSJ,4/15/2011 0:00,NA,4,2011,1.48,1.74,NA,NA,0.05,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,195.6,7.62,15,NA,5.95,NA
OR Nr Franks Tract,OSJ,5/9/2011 0:00,NA,5,2011,1.89,0.99,NA,NA,0.02,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,129,7.72,17.2,NA,4.68,NA
OR Nr Franks Tract,OSJ,6/2/2011 0:00,NA,6,2011,1.12,0.93,NA,NA,0.05,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,WQES,192,7.77,17.3,NA,6.48,NA
OR Nr Franks Tract,OSJ,6/22/2011 0:00,NA,6,2011,1.51,0.4,NA,NA,0.03,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,126.8,7.44,21.7,NA,3.49,NA
OR Nr Franks Tract,OSJ,7/20/2011 0:00,NA,7,2011,1.75,0.84,NA,NA,0.03,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,116.3,7.56,21.8,NA,4.44,NA
OR Nr Franks Tract,OSJ,8/12/2011 0:00,NA,8,2011,1.35,0.83,NA,NA,0.03,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,148.8,8.14,23,NA,3.3,NA
OR Nr Franks Tract,OSJ,9/2/2011 0:00,NA,9,2011,1.72,0.7,NA,NA,0.02,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,157.5,7.63,22.6,NA,3.71,NA
OR Nr Franks Tract,OSJ,9/22/2011 0:00,NA,9,2011,2.94,0.69,NA,NA,0.02,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,171.9,8.09,22.6,NA,2.23,NA
OR Nr Franks Tract,OSJ,9/27/2011 0:00,NA,9,2011,4.41,1.02,NA,NA,0.02,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,168.4,8.04,21,NA,6.205,NA
OR Nr Franks Tract,OSJ,10/14/2011 0:00,NA,10,2011,1.28,0.58,NA,NA,0.02,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,141.5,7.64,19,NA,2.46,NA
OR Nr Franks Tract,OSJ,11/8/2011 0:00,NA,11,2011,3.94,1.52,NA,NA,0.02,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,134.1,7.58,14.3,NA,4.08,NA
OR Nr Franks Tract,OSJ,11/29/2011 0:00,NA,11,2011,0.73,0.72,NA,NA,0.04,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,150.1,7.91,11.7,NA,3.73,NA
OR Nr Franks Tract,OSJ,12/16/2011 0:00,NA,12,2011,1.1,0.66,NA,NA,0.15,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,309,7.65,9.2,NA,5.26,NA
OR Nr Franks Tract,OSJ,1/11/2012 0:00,NA,1,2012,2.3,0.62,NA,NA,0.36,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,527,7.57,9,NA,5.46,NA
OR Nr Franks Tract,OSJ,2/1/2012 0:00,NA,2,2012,1.41,0.62,NA,NA,0.14,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,329.4,7.5,9.8,NA,11.2,NA
OR Nr Franks Tract,OSJ,2/24/2012 0:00,NA,2,2012,1.97,2.56,NA,NA,0.16,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,WQES,374.3,7.69,12.3,NA,20.5,NA
OR Nr Franks Tract,OSJ,3/15/2012 0:00,NA,3,2012,1.46,0.62,NA,NA,0.09,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,276.5,7.75,13,NA,5.08,NA
OR Nr Franks Tract,OSJ,4/6/2012 0:00,NA,4,2012,3.09,2.11,NA,NA,0.08,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,WQES,258.7,7.76,13.8,NA,12.29,NA
OR Nr Franks Tract,OSJ,4/25/2012 0:00,NA,4,2012,16,6.86,NA,NA,0.09,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,WQES,284.7,7.83,19.3,NA,16.8,NA
OR Nr Franks Tract,OSJ,5/18/2012 0:00,NA,5,2012,2.24,2.14,NA,NA,0.08,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,WQES,237.5,7.97,20,NA,11.7,NA
OR Nr Franks Tract,OSJ,6/7/2012 0:00,NA,6,2012,1.58,0.64,NA,NA,0.05,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,WQES,183.2,7.74,20.1,NA,7.16,NA
OR Nr Franks Tract,OSJ,6/27/2012 0:00,NA,6,2012,2.3,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,184.9,7.78,21.3,NA,5.68,NA
OR Nr Franks Tract,OSJ,8/1/2012 0:00,NA,8,2012,2.53,0.72,NA,NA,0.2,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,WQES,305,8.57,23.5,NA,5.24,NA
OR Nr Franks Tract,OSJ,8/21/2012 0:00,NA,8,2012,2.09,1.15,NA,NA,0.17,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,290.7,7.83,22.2,NA,4.3,NA
OR Nr Franks Tract,OSJ,9/26/2012 0:00,NA,9,2012,1.74,1.28,NA,NA,0.33,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,468,7.94,20.9,NA,2.89,NA
